match_id,season,match_date,match_time,match_year,match_month,iso_weekday,home_team,away_team,home_goals_ft,away_goals_ft,result_ft,home_goals_ht,away_goals_ht,result_ht,total_goals,goal_diff_home,both_teams_scored,over_2_5,clean_sheet_home,clean_sheet_away,home_points,away_points,source_coverage,has_detailed_stats,league_code,shots_home,shots_away,shots_on_target_home,shots_on_target_away,fouls_home,fouls_away,corners_home,corners_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,odds_avg_home_open,odds_avg_draw_open,odds_avg_away_open,odds_avg_over_2_5_open,odds_avg_under_2_5_open,asian_handicap_line_open,odds_avg_asian_home_open,odds_avg_asian_away_open,odds_avg_home_close,odds_avg_draw_close,odds_avg_away_close,odds_avg_over_2_5_close,odds_avg_under_2_5_close,asian_handicap_line_close,odds_avg_asian_home_close,odds_avg_asian_away_close
2008-01-13_zaragoza_mallorca,2007-08,2008-01-13,,2008,1,7,Zaragoza,Mallorca,2,2,D,2,1,H,4,0,True,True,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-19_getafe_sevilla,2007-08,2008-01-19,,2008,1,6,Getafe,Sevilla,3,2,H,1,1,D,5,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-19_villarreal_valencia,2007-08,2008-01-19,,2008,1,6,Villarreal,Valencia,3,0,H,1,0,H,3,3,False,True,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-20_almeria_la_coruna,2007-08,2008-01-20,,2008,1,7,Almeria,La Coruna,1,0,H,0,0,D,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-20_ath_madrid_real_madrid,2007-08,2008-01-20,,2008,1,7,Ath Madrid,Real Madrid,0,2,A,0,2,A,2,-2,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-20_barcelona_santander,2007-08,2008-01-20,,2008,1,7,Barcelona,Santander,1,0,H,1,0,H,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-20_betis_recreativo,2007-08,2008-01-20,,2008,1,7,Betis,Recreativo,1,1,D,0,0,D,2,0,True,False,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-20_levante_mallorca,2007-08,2008-01-20,,2008,1,7,Levante,Mallorca,2,2,D,1,1,D,4,0,True,True,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-20_osasuna_ath_bilbao,2007-08,2008-01-20,,2008,1,7,Osasuna,Ath Bilbao,2,0,H,0,0,D,2,2,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-20_valladolid_espanol,2007-08,2008-01-20,,2008,1,7,Valladolid,Espanol,2,1,H,2,0,H,3,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-20_zaragoza_murcia,2007-08,2008-01-20,,2008,1,7,Zaragoza,Murcia,3,1,H,1,0,H,4,2,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-26_sevilla_osasuna,2007-08,2008-01-26,,2008,1,6,Sevilla,Osasuna,2,1,H,0,0,D,3,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-27_ath_bilbao_barcelona,2007-08,2008-01-27,,2008,1,7,Ath Bilbao,Barcelona,1,1,D,0,1,A,2,0,True,False,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-27_espanol_betis,2007-08,2008-01-27,,2008,1,7,Espanol,Betis,1,2,A,0,1,A,3,-1,True,True,False,False,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-27_la_coruna_valladolid,2007-08,2008-01-27,,2008,1,7,La Coruna,Valladolid,3,1,H,1,0,H,4,2,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-27_mallorca_ath_madrid,2007-08,2008-01-27,,2008,1,7,Mallorca,Ath Madrid,1,0,H,1,0,H,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-27_murcia_levante,2007-08,2008-01-27,,2008,1,7,Murcia,Levante,2,3,A,0,0,D,5,-1,True,True,False,False,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-27_real_madrid_villarreal,2007-08,2008-01-27,,2008,1,7,Real Madrid,Villarreal,3,2,H,1,1,D,5,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-27_recreativo_getafe,2007-08,2008-01-27,,2008,1,7,Recreativo,Getafe,1,3,A,1,2,A,4,-2,True,True,False,False,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-27_santander_zaragoza,2007-08,2008-01-27,,2008,1,7,Santander,Zaragoza,2,2,D,1,0,H,4,0,True,True,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-27_valencia_almeria,2007-08,2008-01-27,,2008,1,7,Valencia,Almeria,0,1,A,0,1,A,1,-1,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-02_almeria_real_madrid,2007-08,2008-02-02,,2008,2,6,Almeria,Real Madrid,2,0,H,1,0,H,2,2,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-02_betis_la_coruna,2007-08,2008-02-02,,2008,2,6,Betis,La Coruna,0,1,A,0,1,A,1,-1,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-03_ath_madrid_murcia,2007-08,2008-02-03,,2008,2,7,Ath Madrid,Murcia,1,1,D,0,0,D,2,0,True,False,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-03_barcelona_osasuna,2007-08,2008-02-03,,2008,2,7,Barcelona,Osasuna,1,0,H,0,0,D,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-03_getafe_espanol,2007-08,2008-02-03,,2008,2,7,Getafe,Espanol,0,1,A,0,1,A,1,-1,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-03_levante_santander,2007-08,2008-02-03,,2008,2,7,Levante,Santander,1,1,D,0,0,D,2,0,True,False,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-03_recreativo_sevilla,2007-08,2008-02-03,,2008,2,7,Recreativo,Sevilla,1,2,A,0,1,A,3,-1,True,True,False,False,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-03_valladolid_valencia,2007-08,2008-02-03,,2008,2,7,Valladolid,Valencia,0,2,A,0,0,D,2,-2,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-03_villarreal_mallorca,2007-08,2008-02-03,,2008,2,7,Villarreal,Mallorca,1,1,D,1,1,D,2,0,True,False,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-03_zaragoza_ath_bilbao,2007-08,2008-02-03,,2008,2,7,Zaragoza,Ath Bilbao,1,0,H,1,0,H,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-09_la_coruna_getafe,2007-08,2008-02-09,,2008,2,6,La Coruna,Getafe,1,1,D,1,0,H,2,0,True,False,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-09_murcia_villarreal,2007-08,2008-02-09,,2008,2,6,Murcia,Villarreal,0,1,A,0,0,D,1,-1,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-09_sevilla_barcelona,2007-08,2008-02-09,,2008,2,6,Sevilla,Barcelona,1,1,D,1,0,H,2,0,True,False,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-10_ath_bilbao_levante,2007-08,2008-02-10,,2008,2,7,Ath Bilbao,Levante,1,0,H,0,0,D,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-10_espanol_recreativo,2007-08,2008-02-10,,2008,2,7,Espanol,Recreativo,1,2,A,1,2,A,3,-1,True,True,False,False,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-10_mallorca_almeria,2007-08,2008-02-10,,2008,2,7,Mallorca,Almeria,0,0,D,0,0,D,0,0,False,False,True,True,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-10_osasuna_zaragoza,2007-08,2008-02-10,,2008,2,7,Osasuna,Zaragoza,1,0,H,1,0,H,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-10_real_madrid_valladolid,2007-08,2008-02-10,,2008,2,7,Real Madrid,Valladolid,7,0,H,5,0,H,7,7,False,True,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-10_santander_ath_madrid,2007-08,2008-02-10,,2008,2,7,Santander,Ath Madrid,0,2,A,0,0,D,2,-2,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-10_valencia_betis,2007-08,2008-02-10,,2008,2,7,Valencia,Betis,3,1,H,2,0,H,4,2,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-16_betis_real_madrid,2007-08,2008-02-16,,2008,2,6,Betis,Real Madrid,2,1,H,2,1,H,3,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-16_espanol_sevilla,2007-08,2008-02-16,,2008,2,6,Espanol,Sevilla,2,4,A,1,2,A,6,-2,True,True,False,False,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-16_zaragoza_barcelona,2007-08,2008-02-16,,2008,2,6,Zaragoza,Barcelona,1,2,A,0,1,A,3,-1,True,True,False,False,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-17_almeria_murcia,2007-08,2008-02-17,,2008,2,7,Almeria,Murcia,1,0,H,1,0,H,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-17_ath_madrid_ath_bilbao,2007-08,2008-02-17,,2008,2,7,Ath Madrid,Ath Bilbao,1,2,A,1,2,A,3,-1,True,True,False,False,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-17_getafe_valencia,2007-08,2008-02-17,,2008,2,7,Getafe,Valencia,0,0,D,0,0,D,0,0,False,False,True,True,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-17_levante_osasuna,2007-08,2008-02-17,,2008,2,7,Levante,Osasuna,2,1,H,0,1,A,3,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-17_recreativo_la_coruna,2007-08,2008-02-17,,2008,2,7,Recreativo,La Coruna,3,2,H,0,1,A,5,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-17_valladolid_mallorca,2007-08,2008-02-17,,2008,2,7,Valladolid,Mallorca,1,1,D,1,0,H,2,0,True,False,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-17_villarreal_santander,2007-08,2008-02-17,,2008,2,7,Villarreal,Santander,0,0,D,0,0,D,0,0,False,False,True,True,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-23_sevilla_zaragoza,2007-08,2008-02-23,,2008,2,6,Sevilla,Zaragoza,5,0,H,3,0,H,5,5,False,True,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-23_valencia_recreativo,2007-08,2008-02-23,,2008,2,6,Valencia,Recreativo,1,1,D,1,0,H,2,0,True,False,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-24_ath_bilbao_villarreal,2007-08,2008-02-24,,2008,2,7,Ath Bilbao,Villarreal,1,2,A,1,0,H,3,-1,True,True,False,False,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-24_barcelona_levante,2007-08,2008-02-24,,2008,2,7,Barcelona,Levante,5,1,H,2,1,H,6,4,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-24_la_coruna_espanol,2007-08,2008-02-24,,2008,2,7,La Coruna,Espanol,2,0,H,2,0,H,2,2,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-24_mallorca_betis,2007-08,2008-02-24,,2008,2,7,Mallorca,Betis,1,1,D,0,0,D,2,0,True,False,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-24_murcia_valladolid,2007-08,2008-02-24,,2008,2,7,Murcia,Valladolid,0,1,A,0,1,A,1,-1,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-24_osasuna_ath_madrid,2007-08,2008-02-24,,2008,2,7,Osasuna,Ath Madrid,3,1,H,2,1,H,4,2,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-24_real_madrid_getafe,2007-08,2008-02-24,,2008,2,7,Real Madrid,Getafe,0,1,A,0,0,D,1,-1,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-24_santander_almeria,2007-08,2008-02-24,,2008,2,7,Santander,Almeria,1,0,H,0,0,D,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-01_ath_madrid_barcelona,2007-08,2008-03-01,,2008,3,6,Ath Madrid,Barcelona,4,2,H,2,1,H,6,2,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-01_espanol_valencia,2007-08,2008-03-01,,2008,3,6,Espanol,Valencia,2,0,H,1,0,H,2,2,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-01_la_coruna_sevilla,2007-08,2008-03-01,,2008,3,6,La Coruna,Sevilla,2,1,H,1,1,D,3,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-01_recreativo_real_madrid,2007-08,2008-03-01,,2008,3,6,Recreativo,Real Madrid,2,3,A,1,1,D,5,-1,True,True,False,False,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-02_almeria_ath_bilbao,2007-08,2008-03-02,,2008,3,7,Almeria,Ath Bilbao,1,1,D,0,0,D,2,0,True,False,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-02_betis_murcia,2007-08,2008-03-02,,2008,3,7,Betis,Murcia,4,0,H,2,0,H,4,4,False,True,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-02_getafe_mallorca,2007-08,2008-03-02,,2008,3,7,Getafe,Mallorca,3,3,D,2,1,H,6,0,True,True,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-02_levante_zaragoza,2007-08,2008-03-02,,2008,3,7,Levante,Zaragoza,2,1,H,1,0,H,3,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-02_valladolid_santander,2007-08,2008-03-02,,2008,3,7,Valladolid,Santander,0,1,A,0,0,D,1,-1,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-02_villarreal_osasuna,2007-08,2008-03-02,,2008,3,7,Villarreal,Osasuna,0,0,D,0,0,D,0,0,False,False,True,True,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-08_real_madrid_espanol,2007-08,2008-03-08,,2008,3,6,Real Madrid,Espanol,2,1,H,1,1,D,3,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-08_zaragoza_ath_madrid,2007-08,2008-03-08,,2008,3,6,Zaragoza,Ath Madrid,2,1,H,1,1,D,3,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-09_ath_bilbao_valladolid,2007-08,2008-03-09,,2008,3,7,Ath Bilbao,Valladolid,2,0,H,1,0,H,2,2,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-09_barcelona_villarreal,2007-08,2008-03-09,,2008,3,7,Barcelona,Villarreal,1,2,A,0,1,A,3,-1,True,True,False,False,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-09_mallorca_recreativo,2007-08,2008-03-09,,2008,3,7,Mallorca,Recreativo,7,1,H,5,1,H,8,6,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-09_murcia_getafe,2007-08,2008-03-09,,2008,3,7,Murcia,Getafe,0,3,A,0,0,D,3,-3,False,True,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-09_osasuna_almeria,2007-08,2008-03-09,,2008,3,7,Osasuna,Almeria,2,1,H,2,1,H,3,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-09_santander_betis,2007-08,2008-03-09,,2008,3,7,Santander,Betis,3,0,H,0,0,D,3,3,False,True,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-09_sevilla_levante,2007-08,2008-03-09,,2008,3,7,Sevilla,Levante,2,1,H,1,1,D,3,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-09_valencia_la_coruna,2007-08,2008-03-09,,2008,3,7,Valencia,La Coruna,2,2,D,2,2,D,4,0,True,True,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-15_betis_ath_bilbao,2007-08,2008-03-15,,2008,3,6,Betis,Ath Bilbao,1,2,A,1,1,D,3,-1,True,True,False,False,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-15_la_coruna_real_madrid,2007-08,2008-03-15,,2008,3,6,La Coruna,Real Madrid,1,0,H,0,0,D,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-15_recreativo_murcia,2007-08,2008-03-15,,2008,3,6,Recreativo,Murcia,4,2,H,1,1,D,6,2,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-15_valencia_sevilla,2007-08,2008-03-15,,2008,3,6,Valencia,Sevilla,1,2,A,0,2,A,3,-1,True,True,False,False,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-16_almeria_barcelona,2007-08,2008-03-16,,2008,3,7,Almeria,Barcelona,2,2,D,1,1,D,4,0,True,True,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-16_ath_madrid_levante,2007-08,2008-03-16,,2008,3,7,Ath Madrid,Levante,3,0,H,2,0,H,3,3,False,True,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-16_espanol_mallorca,2007-08,2008-03-16,,2008,3,7,Espanol,Mallorca,2,1,H,0,1,A,3,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-16_getafe_santander,2007-08,2008-03-16,,2008,3,7,Getafe,Santander,2,1,H,0,0,D,3,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-16_valladolid_osasuna,2007-08,2008-03-16,,2008,3,7,Valladolid,Osasuna,0,0,D,0,0,D,0,0,False,False,True,True,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-16_villarreal_zaragoza,2007-08,2008-03-16,,2008,3,7,Villarreal,Zaragoza,2,0,H,1,0,H,2,2,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-22_mallorca_la_coruna,2007-08,2008-03-22,,2008,3,6,Mallorca,La Coruna,1,0,H,1,0,H,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-22_sevilla_ath_madrid,2007-08,2008-03-22,,2008,3,6,Sevilla,Ath Madrid,1,2,A,0,1,A,3,-1,True,True,False,False,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-23_ath_bilbao_getafe,2007-08,2008-03-23,,2008,3,7,Ath Bilbao,Getafe,1,0,H,1,0,H,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-23_barcelona_valladolid,2007-08,2008-03-23,,2008,3,7,Barcelona,Valladolid,4,1,H,1,1,D,5,3,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-23_levante_villarreal,2007-08,2008-03-23,,2008,3,7,Levante,Villarreal,1,2,A,0,1,A,3,-1,True,True,False,False,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-23_murcia_espanol,2007-08,2008-03-23,,2008,3,7,Murcia,Espanol,4,0,H,1,0,H,4,4,False,True,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-23_osasuna_betis,2007-08,2008-03-23,,2008,3,7,Osasuna,Betis,0,1,A,0,0,D,1,-1,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
